861	2021-01-22 00:14:00	861	Mary Throckmorton	0x56a					True	inches	5	309.2356687898089			False	True			True									avenue														False	892					True				True	31.528662420382165	89.17197452229298
167	2021-01-06 09:18:00	167	Dennis Putt	0x10c					False	childrens	178	137.5796178343949			False	True			False									enough														False	370					True				True	0.0	48.089171974522294
9	2021-01-02 02:59:00	9	Andre Kehew	0xe					True	irrigation	363	40.445859872611464			False	False			True									inquiries														True	699					True				True	249.36305732484075	119.42675159235668
155	2021-01-11 03:21:00	155	Cindy Jones	0xf9					True	collective	996	8.9171974522293			True	False			False									enquiry														False	9					True				True	147.13375796178343	51.59235668789809
996	2021-01-19 10:00:00	996	Joseph Mcgahey	0x643					False	javascript	307	64.96815286624204			True	False			True									excitement														True	128					True				True	118.15286624203821	273.88535031847135
216	2021-01-23 09:11:00	216	Barbara Hendrix	0x15b					False	grant	768	306.36942675159236			True	False			False									aboriginal														False	10					False				False	131.52866242038215	141.40127388535032
156	2021-01-20 11:49:00	156	Rita Smith	0xfb					True	divided	542	119.7452229299363			False	False			True									latest														True	50					False				False	148.0891719745223	56.36942675159236
516	2021-01-19 04:51:00	516	Lynn Floyd	0x33e					False	recognized	606	21.656050955414013			True	True			True									parade														False	71					False				True	273.2484076433121	97.13375796178343
980	2021-01-25 02:48:00	980	Rachell Taylor	0x629					True	anthropology	170	202.86624203821654			False	True			False									egyptian														False	54					False				True	247.77070063694268	71.97452229299363
339	2021-01-03 03:07:00	339	Juanita Beauford	0x221					False	beaver	259	49.681528662420384			True	True			True									opens														False	927					True				True	291.0828025477707	71.3375796178344
250	2021-01-29 05:35:00	250	Kevin Jackson	0x192					True	account	877	132.484076433121			True	True			False									demonstrates														True	25					False				False	292.9936305732484	107.64331210191082
432	2021-01-23 08:42:00	432	Monica Francis	0x2b7					True	owners	653	2.8662420382165603			True	False			True									agent														False	53					False				False	176.11464968152865	29.29936305732484
964	2021-01-25 10:59:00	964	Roy Flaherty	0x610					False	tune	876	58.28025477707006			False	True			False									picking														True	820					False				True	89.80891719745223	15.605095541401273
376	2021-01-19 03:42:00	376	Agustin Brindley	0x25d					False	higher	782	101.59235668789809			False	False			False									reunion														False	177					True				False	140.76433121019107	213.05732484076432
212	2021-01-21 07:06:00	212	Mae Sisk	0x155					False	strings	789	53.82165605095541			True	False			True									priorities														True	620					False				True	312.10191082802544	263.37579617834393
515	2021-01-28 03:31:00	515	Henry Newsham	0x33d					False	records	874	295.85987261146494			False	False			False									terror														False	172					True				False	18.152866242038215	81.52866242038216
796	2021-01-29 00:46:00	796	Jan Dobbins	0x501					False	frames	512	185.66878980891718			True	True			False									belt														False	215					False				True	180.5732484076433	205.0955414012739
909	2021-01-22 06:33:00	909	Dorothy Ryan	0x5b7					False	community	929	162.7388535031847			True	False			False									fitness														True	87					True				False	230.89171974522293	179.61783439490446
678	2021-01-11 04:30:00	678	Sam Summerfield	0x443					False	topic	901	70.70063694267516			False	False			True									composer														True	4					True				False	290.12738853503186	171.01910828025478
834	2021-01-19 00:33:00	834	Danna Boehme	0x53e					True	shipping	48	300.0			False	False			False									occurs														True	607					True				False	142.9936305732484	219.10828025477707
806	2021-01-25 05:29:00	806	Nancy Kadlec	0x511					True	greatly	914	314.01273885350315			True	False			False									sword														True	97					True				False	235.35031847133757	194.5859872611465
5	2021-01-19 07:49:00	5	Veronica Parker	0x8					True	challenges	536	164.3312101910828			False	True			True									complex														True	483					True				True	110.828025477707	256.36942675159236
945	2021-01-05 00:24:00	945	June Pribbenow	0x5f1					True	method	643	140.76433121019107			True	False			True									fuzzy														False	181					False				False	197.13375796178343	87.26114649681529
791	2021-01-24 10:35:00	791	Noelle Mcnamara	0x4f9					False	ink	736	63.37579617834395			True	True			True									mpg														False	46					False				False	198.0891719745223	103.50318471337579
175	2021-01-27 04:25:00	175	Robert Niesman	0x119					False	garcia	60	108.91719745222929			True	True			False									printing														False	226					False				True	266.8789808917197	270.3821656050955
449	2021-01-18 10:59:00	449	Marianne Clay	0x2d2					False	hottest	564	168.47133757961782			False	False			False									gently														False	736					False				True	211.46496815286622	11.78343949044586
241	2021-01-21 01:16:00	241	Mario Word	0x184					False	j	776	160.828025477707			False	False			True									meaning														True	512					True				False	4.140127388535031	36.94267515923567
408	2021-01-01 07:55:00	408	John Moore	0x290					True	honolulu	964	234.0764331210191			False	True			False									endif														True	587					True				False	120.38216560509554	218.78980891719743
950	2021-01-13 09:40:00	950	Ronald Hille	0x5f9					False	mixer	802	8.280254777070063			True	False			False									sg														True	895					False				False	238.53503184713375	80.5732484076433
961	2021-01-10 10:16:00	961	John Lucero	0x60b					True	monday	626	77.38853503184713			False	True			True									sir														True	904					False				True	293.9490445859872	296.4968152866242
772	2021-01-21 00:22:00	772	Carolyn Westman	0x4da					False	blink	682	211.78343949044586			False	True			False									widespread														True	710					False				True	241.71974522292993	85.9872611464968
183	2021-01-11 05:50:00	183	Bernadette Temple	0x126					False	vendors	947	74.84076433121018			False	False			True									japanese														True	289					False				False	243.94904458598725	28.980891719745223
869	2021-01-19 05:57:00	869	Annie Santiago	0x577					False	skiing	331	223.56687898089172			True	False			True									map														False	116					False				False	128.02547770700636	241.71974522292993
417	2021-01-07 07:28:00	417	Tammy Vigil	0x29f					True	def	567	256.68789808917194			True	False			True									incoming														True	743					False				True	41.401273885350314	292.6751592356688
896	2021-01-06 09:08:00	896	Susan Dail	0x5a2					True	veterans	704	131.21019108280254			False	False			True									iron														True	459					False				False	86.94267515923566	260.50955414012736
979	2021-01-21 02:24:00	979	Melissa Rorie	0x628					True	florence	314	244.26751592356686			True	False			True									movement														False	770					True				True	88.85350318471338	221.9745222929936
880	2021-01-19 02:32:00	880	Louis Pittman	0x588					False	advanced	450	293.9490445859872			False	False			False									mil														False	315					False				True	91.40127388535032	149.04458598726114
224	2021-01-09 08:30:00	224	Karen Ingram	0x168					False	selections	212	169.42675159235668			False	False			False									movements														False	186					False				False	182.1656050955414	231.52866242038215
116	2021-01-22 00:52:00	116	Camilla Lupo	0xba					False	gossip	737	94.26751592356688			False	False			True									laptop														True	664					False				False	278.9808917197452	117.83439490445859
424	2021-01-04 07:50:00	424	Darron Yates	0x2aa					True	iso	546	178.02547770700636			True	False			False									wichita														False	688					False				True	271.0191082802548	155.4140127388535
227	2021-01-12 03:19:00	227	Doris Helsel	0x16d					True	existence	107	112.10191082802547			False	True			True									address														False	893					True				True	176.43312101910828	244.26751592356686
25	2021-01-30 01:02:00	25	Margaret Nolen	0x28					True	dating	586	207.96178343949043			True	True			True									mat														False	431					True				True	37.89808917197452	48.72611464968153
783	2021-01-14 11:52:00	783	Nina Juarez	0x4ec					True	shaw	219	309.5541401273885			False	True			False									coaches														True	692					True				True	295.54140127388536	81.21019108280254
512	2021-01-26 04:09:00	512	Frank Borja	0x338					True	andy	23	25.796178343949045			False	True			True									kay														False	812					False				False	175.1592356687898	87.89808917197452
380	2021-01-11 07:50:00	380	Paul Mills	0x263					True	tracker	719	101.9108280254777			False	False			False									longitude														True	190					True				False	8.598726114649681	158.59872611464968
443	2021-01-05 03:48:00	443	Rosalyn Bailey	0x2c9					False	produce	897	129.93630573248407			False	True			True									partition														True	569					True				True	114.96815286624204	14.331210191082802
603	2021-01-14 08:21:00	603	Marie Harper	0x3ca					True	substance	765	148.72611464968153			True	False			True									tops														True	985					False				False	0.3184713375796178	35.031847133757964
126	2021-01-22 01:36:00	126	Josephine Stiles	0xca					True	cumshots	896	132.80254777070064			True	True			True									neighbors														True	482					True				False	296.1783439490446	214.96815286624204
273	2021-01-11 08:53:00	273	Chad Tutas	0x1b7					True	river	811	142.6751592356688			False	True			True									guilty														False	375					False				False	126.43312101910827	240.44585987261146
461	2021-01-18 06:46:00	461	Susan Brown	0x2e6					False	giant	809	305.4140127388535			False	True			False									suites														False	499					True				True	77.70700636942675	30.254777070063692
754	2021-01-30 07:22:00	754	Steve Jauch	0x4bd					False	sends	850	302.2292993630573			True	True			False									poem														False	740					False				True	302.54777070063693	128.6624203821656
204	2021-01-21 07:03:00	204	Mary Dawkins	0x148					True	off	688	6.369426751592356			False	True			True									nitrogen														True	813					False				False	316.56050955414014	31.528662420382165
7	2021-01-30 07:32:00	7	Gary Partida	0xb					False	markers	933	71.97452229299363			True	False			True									fioricet														False	441					False				False	269.7452229299363	119.10828025477707
413	2021-01-27 08:26:00	413	Niki Richer	0x298					False	charming	113	312.7388535031847			False	False			False									nissan														True	791					False				True	153.18471337579618	85.03184713375796
288	2021-01-21 11:32:00	288	Michael Souza	0x1cf					False	facilities	367	255.09554140127386			False	False			True									loud														False	840					False				False	63.37579617834395	243.312101910828
703	2021-01-10 00:39:00	703	Pamela Chavez	0x46b					False	miscellaneous	35	184.0764331210191			True	True			True									merit														False	579					True				True	191.08280254777068	56.68789808917197
762	2021-01-14 09:22:00	762	Gordon Harper	0x4ca					True	streaming	685	0.3184713375796178			False	True			True									bali														False	510					False				False	150.0	1.2738853503184713
766	2021-01-14 03:03:00	766	Benjamin Schepens	0x4d1					True	comment	815	66.87898089171975			False	False			True									bdsm														False	551					False				True	210.19108280254775	271.0191082802548
534	2021-01-04 04:22:00	534	Stephen Downer	0x35b					True	fly	859	44.904458598726116			False	False			False									comparative														False	912					False				True	264.968152866242	43.63057324840764
609	2021-01-25 05:13:00	609	Stanley Lott	0x3d4					False	spice	383	63.69426751592356			False	True			True									jackie														True	253					True				False	310.1910828025478	67.83439490445859
598	2021-01-13 04:29:00	598	Nydia Borucki	0x3c2					False	butts	115	131.52866242038215			True	True			False									bonds														True	81					True				False	237.2611464968153	142.35668789808918
871	2021-01-25 02:24:00	871	Jess Shawgo	0x57a					True	little	150	246.17834394904457			False	False			True									courtesy														False	281					True				False	27.70700636942675	98.40764331210191
11	2021-01-30 10:34:00	11	Joseph Perham	0x11					False	achievements	687	227.70700636942675			True	False			False									guess														False	277					False				True	170.70063694267515	76.11464968152866
992	2021-01-27 06:50:00	992	Albert Willmann	0x63d					False	item	847	228.6624203821656			True	True			False									missing														False	944					True				True	80.89171974522293	201.59235668789808
938	2021-01-09 07:44:00	938	Lindsay Villa	0x5e6					True	govt	507	72.92993630573248			False	True			True									induction														True	437					False				True	150.95541401273886	85.6687898089172
68	2021-01-15 11:44:00	68	Ben Converse	0x6d					False	hearts	680	186.30573248407643			False	False			True									lists														False	883					False				False	306.0509554140127	132.80254777070064
430	2021-01-11 11:23:00	430	Jose Heredia	0x2b4					True	tomato	208	137.8980891719745			True	True			False									a														False	816					True				True	285.3503184713376	88.53503184713375
776	2021-01-30 00:55:00	776	Cherish Henson	0x4e1					False	custom	919	160.19108280254775			True	True			True									vegas														False	965					True				True	85.03184713375796	181.21019108280254
472	2021-01-23 11:54:00	472	Marcus Dickerson	0x2f7					False	accepted	468	28.343949044585987			True	False			False									aging														False	533					False				False	200.3184713375796	29.617834394904456
48	2021-01-26 08:13:00	48	Louise Woodall	0x4d					False	foster	362	3.184713375796178			False	True			True									porter														False	502					False				False	54.458598726114644	258.9171974522293
182	2021-01-29 09:12:00	182	Kristy Stringer	0x125					True	gt	735	298.0891719745223			True	True			False									pattern														False	268				True				False	116.87898089171973	124.52229299363057
292	2021-01-11 01:32:00	292	Isaac Eason	0x1d6					False	dim	893	80.5732484076433			False	False			True									invitations														True	141					True				True	237.8980891719745	277.38853503184714
625	2021-01-01 07:54:00	625	Frances Carlan	0x3ee					False	extent	561	193.94904458598725			False	True			False									pty														False	616					True				False	52.866242038216555	54.458598726114644
66	2021-01-19 06:47:00	66	Robert Thome	0x6a					False	peas	271	274.20382165605093			False	True			False									poultry														False	689					True				True	67.19745222929936	289.4904458598726
379	2021-01-10 03:38:00	379	Stacy Benjamin	0x262					True	envelope	760	202.54777070063693			False	True			True									greatly														True	794					False				True	312.7388535031847	261.78343949044586
827	2021-01-06 08:08:00	827	Sarah Wells	0x533					True	lcd	179	103.18471337579618			False	False			True									stay														False	780					True				True	107.96178343949045	306.0509554140127
492	2021-01-10 06:58:00	492	John Langley	0x318					True	comments	530	312.10191082802544			True	True			False									joe														True	114					True				True	227.0700636942675	298.0891719745223
409	2021-01-22 05:13:00	409	Luther Massenburg	0x292					False	topic	912	62.738853503184714			False	True			False									concerning														True	788					False				True	213.37579617834393	2.8662420382165603
690	2021-01-19 05:50:00	690	Cindy Mcclain	0x456					True	lease	188	156.05095541401272			False	False			True									almost														True	806					True				True	0.9554140127388535	202.86624203821654
490	2021-01-04 01:40:00	490	Cecile Norton	0x314					True	popular	377	74.20382165605095			False	True			False									pages														True	188					True				False	201.9108280254777	159.55414012738854
935	2021-01-13 03:54:00	935	Karen Medina	0x5e1					True	restoration	854	32.802547770700635			False	True			False									range														False	544					True				False	91.0828025477707	83.12101910828025
787	2021-01-18 00:25:00	787	Carrie Bowland	0x4f3					True	rank	920	154.14012738853503			True	False			False									renew														False	326					True				True	60.828025477707	177.70700636942675
255	2021-01-18 11:59:00	255	James Day	0x19a					False	nec	788	83.43949044585987			True	True			True									restaurant														False	624					True				True	265.6050955414013	180.25477707006368
29	2021-01-10 03:19:00	29	William Roberson	0x2e					False	va	828	66.2420382165605			False	False			True									space														False	317					False				True	218.78980891719743	271.656050955414
312	2021-01-29 11:20:00	312	Yvonne Brewer	0x1f6					False	channels	460	29.936305732484076			True	True			True									enabling														True	420					False				True	241.08280254777068	98.08917197452229
76	2021-01-30 10:53:00	76	Breann Chio	0x7a					True	streaming	246	111.46496815286623			True	True			False									democratic														True	48					False				True	16.560509554140125	40.12738853503185
433	2021-01-03 09:00:00	433	Amy Little	0x2b9					False	cameron	793	189.171974522293			False	True			True									thinking														True	935					True				True	194.5859872611465	198.72611464968153
355	2021-01-12 08:05:00	355	Jennifer Troiano	0x23b					False	annotated	457	19.745222929936304			False	False			True									sponsored														False	639					True				True	0.6369426751592356	100.0
486	2021-01-30 00:39:00	486	Susan Doctor	0x30e					True	reminder	266	86.30573248407643			False	True			False									computed														False	922					False				True	93.31210191082802	14.968152866242038
732	2021-01-10 04:36:00	732	Jeremy Cooper	0x49a					True	loads	911	0.6369426751592356			False	True			True									illustration														False	964					False				False	80.2547770700637	168.47133757961782
947	2021-01-13 07:45:00	947	Thomas Nichols	0x5f4					True	olympus	836	46.496815286624205			True	True			False									downloading														False	613					False				False	162.7388535031847	139.80891719745222
122	2021-01-20 03:38:00	122	Scott Wander	0xc4					False	municipal	404	16.24203821656051			False	False			True									anna														True	653					True				False	184.0764331210191	233.43949044585986
458	2021-01-14 09:08:00	458	Aline Graza	0x2e1					False	zoo	951	291.0828025477707			False	False			True									village														True	23					False				False	275.4777070063694	316.2420382165605
42	2021-01-18 10:31:00	42	Donnie Gonzalez	0x43					False	singh	762	197.45222929936304			False	True			True									souls														True	18					True				True	100.0	242.6751592356688
395	2021-01-11 11:53:00	395	Julie White	0x27b					True	jay	428	129.61783439490446			False	False			True									clara														False	625					False				False	168.15286624203821	77.70700636942675
724	2021-01-06 11:57:00	724	Jennifer Obrien	0x48d					False	boys	519	36.94267515923567			True	True			True									admitted														False	234					True				False	105.09554140127388	277.7070063694267
618	2021-01-18 08:14:00	618	Diana Ferris	0x3e2					False	amino	921	260.828025477707			True	False			False									commentary														False	484					True				False	52.54777070063694	97.45222929936305
584	2021-01-08 01:51:00	584	Jennifer Olivarez	0x3ac					False	tennessee	510	209.2356687898089			True	True			False									restore														False	573					True				True	284.3949044585987	149.68152866242036
779	2021-01-19 09:26:00	779	Ruby Hannah	0x4e6					True	discusses	698	10.828025477707007			False	False			True									authorized														True	721					False				False	263.69426751592357	207.64331210191082
701	2021-01-11 06:06:00	701	Mark Gingerich	0x468					False	venice	66	316.8789808917197			False	True			False									days														False	959					False				True	41.0828025477707	143.94904458598725
407	2021-01-13 00:42:00	407	Antonio Litaker	0x28f					False	summaries	402	225.47770700636943			False	True			True									wayne														True	809					True				True	147.77070063694268	272.9299363057325
810	2021-01-26 02:11:00	810	Elizabeth Ashmore	0x518					False	federation	395	154.45859872611464			False	True			True									commodity														True	275					False				True	301.27388535031844	133.43949044585986
394	2021-01-25 08:19:00	394	Aaron Davis	0x27a					False	skype	543	136.30573248407643			True	False			False									deposit														False	86					True				True	286.62420382165607	6.050955414012739
990	2021-01-30 10:37:00	990	Irma Merideth	0x639					True	fixtures	987	239.4904458598726			False	True			False									surface														True	784					False				False	16.878980891719745	5.095541401273885
202	2021-01-02 00:30:00	202	Janet Sill	0x145					True	costs	197	237.5796178343949			True	True			True									societies														False	246					True				True	272.9299363057325	46.81528662420382
551	2021-01-23 11:55:00	551	James Lynch	0x377					True	lord	639	102.54777070063695			True	True			True									bizarre														False	660					True				True	182.80254777070064	40.76433121019108
556	2021-01-22 10:10:00	556	Ruth Myers	0x37f					True	precisely	689	135.66878980891718			True	True			False									consistent														True	29					False				True	239.80891719745222	52.866242038216555
322	2021-01-23 07:56:00	322	Annie Spencer	0x206					False	shot	796	219.10828025477707			False	True			False									apartment														True	929					False				True	45.22292993630573	219.42675159235668
473	2021-01-30 08:48:00	473	Ivy Delmoro	0x2f9					True	wisconsin	603	225.79617834394904			False	True			False									officer														False	480					False				True	173.56687898089172	216.2420382165605
297	2021-01-15 04:48:00	297	Donald Daniel	0x1de					False	jordan	678	314.3312101910828			False	False			True									perform														False	142					False				False	231.21019108280254	33.439490445859875
429	2021-01-27 00:39:00	429	Richard Lord	0x2b2					True	cover	235	114.64968152866241			False	False			True									transit														True	138					True				False	162.42038216560508	304.140127388535
751	2021-01-28 07:07:00	751	Lance Peters	0x4b9					True	spent	144	269.7452229299363			False	False			False									hobbies														False	866					False				False	30.89171974522293	84.07643312101911
941	2021-01-06 06:41:00	941	Jose Mohr	0x5eb					False	pharmacology	294	308.59872611464965			True	True			False									retirement														False	456					True				False	234.39490445859872	13.375796178343949
149	2021-01-14 01:15:00	149	Julie Crawford	0xef					False	exploring	186	33.439490445859875			False	True			False									handheld														False	879					True				False	26.11464968152866	3.821656050955414
420	2021-01-28 05:00:00	420	Claude Graham	0x2a4					False	villas	481	218.15286624203821			True	False			False									spoke														False	968					False				False	168.78980891719743	118.15286624203821
426	2021-01-11 11:31:00	426	Jerry Cooper	0x2ad					False	slides	181	172.61146496815286			False	False			True									boom														True	75					False				True	278.343949044586	142.03821656050954
590	2021-01-07 07:39:00	590	Raymond Zuehlke	0x3b5					False	corn	274	213.37579617834393			False	False			True									headphones														True	359					False				True	133.7579617834395	35.98726114649681
389	2021-01-20 06:19:00	389	Margaret Howard	0x272					True	upc	969	91.0828025477707			False	True			False									promote														True	423					True				True	139.80891719745222	238.53503184713375
966	2021-01-11 11:47:00	966	Bernadine Riggs	0x613					False	prospective	935	139.80891719745222			False	True			True									revolutionary														True	630					False				False	281.52866242038215	192.9936305732484
623	2021-01-18 07:04:00	623	Gary Vanhuss	0x3eb					False	strain	230	158.59872611464968			True	True			True									conscious														False	626					False				True	7.961783439490445	228.6624203821656
132	2021-01-16 09:21:00	132	Marilyn Mercuri	0xd4					False	supplemental	791	134.0764331210191			False	True			True									forests														True	60					False				True	107.64331210191082	44.904458598726116
586	2021-01-05 08:04:00	586	Wilma Roberts	0x3af					False	place	292	157.96178343949043			False	False			True									bookmarks														False	960					True				False	224.20382165605093	156.36942675159236
987	2021-01-11 04:31:00	987	Ina Farr	0x635					True	immediately	489	313.0573248407643			False	False			False									restrictions														False	591					False				True	38.216560509554135	35.6687898089172
905	2021-01-08 10:46:00	905	Caleb Phillips	0x5b1					True	programming	728	263.37579617834393			False	False			False									gc														False	694					True				False	115.60509554140127	36.30573248407643
942	2021-01-04 10:41:00	942	Sidney Hernandez	0x5ec					True	los	621	100.63694267515923			True	True			False									rhythm														False	457					False				True	186.62420382165604	312.10191082802544
385	2021-01-12 02:28:00	385	Tracey Rutan	0x26b					False	edgar	593	215.60509554140125			False	True			False									direction														True	455					True				False	260.828025477707	199.04458598726114
660	2021-01-10 04:33:00	660	Julie Brooks	0x426					True	architect	560	209.55414012738854			False	False			True									prospective														True	519					True				False	163.37579617834393	32.802547770700635
