2021-01-30 09:26:00	20	Emmitt Meierhofer	0x20												268.1528662420382																			965		directly	829				True				223		False			823		3.184713375796178	
2021-01-02 05:33:00	21	Jerry Whyte	0x21												291.0828025477707																			808		languages	974				True				981		False			916		30.573248407643312	
2021-01-14 10:37:00	22	Jae Palmer	0x23												199.68152866242036																			700		heritage	376				False				971		True			113		200.95541401273886	
2021-01-15 09:21:00	23	Robert Herring	0x25												200.0																			104		llc	973				True				570		False			254		103.82165605095541	
2021-01-02 01:36:00	24	Wilma Campbell	0x26												316.2420382165605																			392		bids	553				True				91		True			594		54.458598726114644	
2021-01-27 07:07:00	25	Mary Cox	0x28												213.37579617834393																			160		lip	726				False				184		True			961		258.59872611464965	
2021-01-20 09:19:00	26	Alfredo Martin	0x29												105.4140127388535																			537		pk	690				False				264		True			747		36.94267515923567	
2021-01-05 06:32:00	27	Pam Malkin	0x2b												288.5350318471337																			215		nato	252				True				654		True			219		93.63057324840764	
2021-01-22 04:03:00	28	Donna Willey	0x2d												273.88535031847135																			207		refurbished	896				False				169		True			529		175.79617834394904	
2021-01-25 10:31:00	29	Nora Valerio	0x2e												186.94267515923565																			908		programs	965				False				962		True			633		142.03821656050954	
2021-01-27 06:35:00	30	Travis Aasen	0x30												292.35668789808915																			566		locally	579				True				523		False			796		8.598726114649681	
2021-01-22 06:28:00	31	Gertrude Carr	0x31												99.36305732484077																			663		phases	641				False				952		True			98		128.34394904458597	
2021-01-12 10:12:00	32	Clarence Ramsey	0x33												177.0700636942675																			845		wrap	143				False				268		True			100		78.98089171974522	
2021-01-18 10:34:00	33	William Helton	0x35												185.98726114649682																			526		creature	462				False				543		False			644		144.26751592356686	
2021-01-09 00:35:00	34	Joseph Walker	0x36												237.5796178343949																			849		mighty	816				True				349		True			334		42.9936305732484	
2021-01-17 09:04:00	35	Mary Bailey	0x38												298.7261146496815																			644		sporting	913				False				532		False			589		264.968152866242	
2021-01-20 01:03:00	36	Kristin Noreen	0x39												197.77070063694268																			846		road	204				False				556		False			765		12.738853503184712	
2021-01-27 01:21:00	37	Judith Corrado	0x3b												242.03821656050954																			270		appreciate	165				True				771		False			547		210.828025477707	
2021-01-25 01:45:00	38	Sheryl Fournier	0x3d												47.452229299363054																			581		webmaster	153				False				465		True			131		11.464968152866241	
2021-01-06 07:03:00	39	Joseph Watkins	0x3e												132.80254777070064																			552		cartridge	904				True				676		False			691		42.038216560509554	
2021-01-25 11:39:00	40	Lila Bogosh	0x40												31.528662420382165																			352		licensing	724				False				613		True			821		267.19745222929936	
2021-01-07 10:36:00	41	Mitchell Schwartz	0x42												275.796178343949																			980		harris	957				False				407		False			859		64.96815286624204	
2021-01-11 01:59:00	42	Jenny Oakden	0x43												244.26751592356686																			797		sections	884				True				790		True			313		5.732484076433121	
2021-01-29 08:47:00	43	Virginia Phillips	0x45												161.78343949044586																			303		new	696				True				895		False			395		258.9171974522293	
2021-01-25 09:09:00	44	Mary Lange	0x46												290.44585987261144																			484		continue	140				False				880		False			664		169.42675159235668	
2021-01-08 03:14:00	45	Viva Helmick	0x48												204.77707006369425																			807		investigate	353				True				121		True			516		113.69426751592356	
2021-01-18 07:59:00	46	Luis Byars	0x4a												193.94904458598725																			396		perspective	201				False				212		True			675		317.8343949044586	
2021-01-12 05:40:00	47	Michelle Gulbranson	0x4b												89.80891719745223																			761		candidate	19				True				936		False			862		271.33757961783436	
2021-01-06 05:05:00	48	Donna Grace	0x4d												243.63057324840764																			914		spotlight	644				False				291		True			215		308.59872611464965	
2021-01-22 02:49:00	49	Gary Heaps	0x4e												12.101910828025478																			37		mechanical	574				False				593		False			867		178.34394904458597	
2021-01-01 08:45:00	50	Denise Robinson	0x50												301.9108280254777																			504		ordinary	770				True				335		False			522		112.42038216560509	
2021-01-30 02:07:00	51	Dorothy Nelson	0x52												234.39490445859872																			385		drag	575				True				625		True			724		7.32484076433121	
2021-01-03 00:47:00	52	Patricia Miller	0x53												42.35668789808917																			424		retrieve	925				True				245		False			160		161.46496815286625	
2021-01-04 05:34:00	53	Juanita Metts	0x55												98.08917197452229																			512		sell	45				True				145		False			288		120.38216560509554	
2021-01-13 05:21:00	54	Christopher Barnett	0x56												74.20382165605095																			847		reforms	512				False				893		False			168		289.171974522293	
2021-01-03 07:10:00	55	Denise Garza	0x58												279.9363057324841																			583		dl	43				False				783		False			787		230.89171974522293	
2021-01-16 05:08:00	56	Mark Kravitz	0x5a												260.50955414012736																			632		fence	293				True				959		False			921		106.68789808917197	
2021-01-06 05:49:00	57	Travis Mangram	0x5b												151.59235668789808																			135		hilton	734				True				975		True			865		72.29299363057325	
2021-01-23 03:08:00	58	Christian Westmoreland	0x5d												229.93630573248407																			350		uc	249				True				980		False			720		117.83439490445859	
2021-01-01 06:10:00	59	Melanie Holiday	0x5e												192.9936305732484																			934		soc	881				False				480		True			231		100.0	
2021-01-27 10:08:00	60	Mary Brinkley	0x60												220.38216560509554																			661		troops	155				False				668		True			418		245.54140127388533	
2021-01-01 08:33:00	61	Chad Caya	0x62												214.01273885350318																			601		poem	489				False				525		False			175		27.070063694267514	
2021-01-09 07:46:00	62	David Andrews	0x63												121.01910828025477																			110		park	578				False				314		False			97		131.52866242038215	
2021-01-17 08:17:00	63	Joshua Weber	0x65												303.18471337579615																			79		tray	495				False				618		False			226		110.19108280254777	
2021-01-05 01:17:00	64	Jean Siefert	0x67												310.828025477707																			68		measurement	268				True				270		True			451		159.55414012738854	
2021-01-25 08:22:00	65	Sheryl Harrell	0x68												72.61146496815286																			317		campbell	869				False				738		False			627		66.87898089171975	
2021-01-22 03:15:00	66	Angie Torres	0x6a												263.37579617834393																			930		state	188				True				173		False			779		189.80891719745222	
2021-01-09 04:04:00	67	Corey Peterson	0x6b												4.777070063694267																			902		recorders	494				True				273		False			238		287.2611464968153	
2021-01-21 00:10:00	68	Patricia Stockton	0x6d												22.929936305732483																			142		campbell	336				True				875		True			934		259.2356687898089	
2021-01-26 04:42:00	69	Edgar Cardwell	0x6f												200.95541401273886																			998		mediterranean	705				True				498		False			628		100.31847133757961	
2021-01-27 06:17:00	70	Shirley Dennis	0x70												209.55414012738854																			23		throw	156				False				195		False			261		119.10828025477707	
2021-01-29 01:10:00	71	Carlos Britt	0x72												140.76433121019107																			774		munich	477				True				993		True			402		120.06369426751591	
2021-01-20 05:08:00	72	Jeremy Moyer	0x73												181.21019108280254																			911		jack	124				False				527		True			94		207.3248407643312	
2021-01-05 10:45:00	73	Linda Black	0x75												4.140127388535031																			371		hebrew	865				True				503		True			352		251.27388535031847	
2021-01-10 06:41:00	74	Anna Brewer	0x77												254.14012738853503																			705		landing	664				True				499		True			960		169.7452229299363	
2021-01-20 08:39:00	75	Ella Berg	0x78												160.828025477707																			340		divine	226				False				31		True			393		299.68152866242036	
2021-01-16 07:31:00	76	Charles Brown	0x7a												77.07006369426752																			755		procedure	624				True				53		True			758		190.12738853503183	
2021-01-10 11:03:00	77	William Partin	0x7b												55.4140127388535																			413		testimony	374				True				474		True			188		291.71974522292993	
2021-01-12 06:38:00	78	Lori Terry	0x7d												307.0063694267516																			745		techniques	118				False				83		True			356		176.11464968152865	
2021-01-06 05:10:00	79	Norman Luce	0x7f												167.8343949044586																			128		ripe	938				False				835		True			12		313.37579617834393	
2021-01-16 07:56:00	80	Ada Jordan	0x80												89.49044585987261																			221		appreciation	660				False				922		True			198		29.29936305732484	
2021-01-08 06:05:00	81	Lois Moore	0x82												26.751592356687897																			354		analytical	239				False				119		False			507		313.0573248407643	
2021-01-10 09:35:00	82	Christine Ona	0x84												73.56687898089172																			482		downloading	313				False				448		True			990		68.47133757961784	
2021-01-10 10:08:00	83	John Brooks	0x85												38.216560509554135																			411		gradually	680				True				5		False			77		54.77707006369427	
2021-01-29 08:38:00	84	Debra Ramirez	0x87												127.07006369426752																			509		minute	709				True				16		False			39		292.35668789808915	
2021-01-09 07:37:00	85	Roy Rizzio	0x88												306.0509554140127																			290		countries	801				True				434		False			619		7.961783439490445	
2021-01-09 01:50:00	86	Ricardo Hill	0x8a												142.03821656050954																			361		previews	399				True				758		False			257		231.84713375796179	
2021-01-12 04:44:00	87	Frances Buckner	0x8c												208.59872611464968																			909		boots	712				False				608		True			387		240.12738853503183	
2021-01-22 09:22:00	88	Amy Swindle	0x8d												173.2484076433121																			256		elsewhere	840				True				651		False			0		149.68152866242036	
2021-01-25 08:44:00	89	Barbara Treat	0x8f												307.96178343949043																			370		revenue	632				True				859		False			812		13.05732484076433	
2021-01-17 02:40:00	90	Anne Culnane	0x90												281.2101910828025																			832		calvin	650				True				740		False			611		197.77070063694268	
2021-01-22 06:39:00	91	Carolyn Rivers	0x92												54.77707006369427																			538		distribute	400				True				822		False			5		43.31210191082803	
2021-01-16 05:50:00	92	Wanda Roberts	0x94												29.29936305732484																			953		jj	460				True				484		True			400		42.35668789808917	
2021-01-21 03:05:00	93	Dorothy Eckstein	0x95												86.30573248407643																			606		int	455				True				957		True			571		307.3248407643312	
2021-01-19 03:19:00	94	Beulah Carter	0x97												35.031847133757964																			359		config	736				True				982		True			938		222.61146496815286	
2021-01-14 04:34:00	95	Shayna Banda	0x98												178.98089171974522																			919		complaint	754				True				739		False			555		56.68789808917197	
2021-01-12 00:33:00	96	Steven Stukel	0x9a												112.10191082802547																			933		owner	862				False				520		True			180		94.5859872611465	
2021-01-26 08:40:00	97	Dena Harris	0x9c												156.05095541401272																			664		yet	415				True				497		False			282		307.6433121019108	
2021-01-21 11:18:00	98	Raymond Malmquist	0x9d												152.22929936305732																			692		reservation	67				False				211		True			733		298.0891719745223	
2021-01-16 10:02:00	99	Lisa Lowery	0x9f												71.01910828025477																			212		dad	397				True				311		True			953		207.96178343949043	
2021-01-29 05:09:00	100	Mary Maze	0xa1												241.71974522292993																			731		lowest	498				True				832		False			727		141.08280254777068	
2021-01-27 06:37:00	101	Angela Fournier	0xa2												317.19745222929936																			287		inspection	417				True				114		False			833		107.00636942675159	
2021-01-04 03:23:00	102	Andreas Norman	0xa4												207.96178343949043																			399		dist	266				True				228		False			768		172.61146496815286	
2021-01-10 11:22:00	103	Billy Simpon	0xa5												102.22929936305732																			279		trends	522				True				185		False			930		200.63694267515922	
2021-01-03 08:13:00	104	Paul Hammonds	0xa7												50.0																			584		sap	93				True				991		False			504		40.445859872611464	
2021-01-20 06:49:00	105	Marjory Miller	0xa9												65.60509554140127																			615		ati	25				False				151		True			629		29.936305732484076	
2021-01-04 03:25:00	106	Gregory Rees	0xaa												14.331210191082802																			81		explore	298				False				120		True			293		233.75796178343947	
2021-01-15 06:16:00	107	Joseph Morales	0xac												51.59235668789809																			275		doctors	338				True				611		True			542		294.26751592356686	
2021-01-08 11:22:00	108	Laura Johnson	0xad												144.9044585987261																			905		dd	587				True				66		True			369		81.21019108280254	
2021-01-20 10:33:00	109	Louann Sweeney	0xaf												247.13375796178343																			234		ray	86				False				607		True			133		91.71974522292993	
2021-01-15 09:04:00	110	Barbara Hatcher	0xb1												278.343949044586																			723		manga	766				True				287		True			924		195.54140127388536	
2021-01-30 01:58:00	111	Robert Ross	0xb2												178.34394904458597																			29		stand	565				True				925		True			726		43.63057324840764	
2021-01-12 11:35:00	112	Mary Jurgenson	0xb4												176.43312101910828																			26		hints	934				False				572		True			878		113.05732484076432	
2021-01-29 01:49:00	113	Eugene Gross	0xb5												180.25477707006368																			438		aye	287				True				911		False			767		99.68152866242038	
2021-01-21 00:40:00	114	Hugh Roebuck	0xb7												24.840764331210192																			916		inf	227				True				359		False			123		13.375796178343949	
2021-01-24 09:06:00	115	Willie Wilson	0xb9												308.59872611464965																			740		truth	465				True				315		False			728		140.12738853503186	
2021-01-26 02:43:00	116	Heather Keath	0xba												301.5923566878981																			297		impacts	121				False				51		True			719		82.80254777070063	
2021-01-22 04:33:00	117	Travis Robinett	0xbc												96.4968152866242																			887		nintendo	571				False				873		False			631		137.8980891719745	
2021-01-16 05:10:00	118	Daniel Miller	0xbd												33.75796178343949																			987		mats	105				False				317		False			632		192.9936305732484	
2021-01-03 00:37:00	119	Judy Hubbard	0xbf												28.662420382165603																			39		tribune	320				False				899		False			881		253.5031847133758	
2021-01-03 01:46:00	120	Derick Hearne	0xc1												6.369426751592356																			732		conspiracy	305				False				546		True			575		72.61146496815286	
2021-01-14 09:48:00	121	Richard Wegman	0xc2												297.13375796178343																			756		plug	96				True				879		True			237		252.54777070063693	
2021-01-02 03:01:00	122	Nicholas Mcentire	0xc4												39.49044585987261																			323		sao	900				True				139		True			630		281.2101910828025	
2021-01-01 03:57:00	123	Elizabeth Harmon	0xc6												275.1592356687898																			983		antonio	49				False				143		True			615		158.9171974522293	
2021-01-07 08:41:00	124	Bertha Richards	0xc7												190.76433121019107																			315		requiring	503				True				586		False			479		284.3949044585987	
2021-01-23 09:59:00	125	Brian Staten	0xc9												230.25477707006368																			876		boom	405				False				810		True			920		290.7643312101911	
2021-01-11 05:26:00	126	Mary Mcbride	0xca												15.605095541401273																			226		customized	700				False				794		False			91		114.64968152866241	
2021-01-07 02:16:00	127	Bruce Burgos	0xcc												158.9171974522293																			362		anywhere	490				False				117		False			729		14.012738853503183	
2021-01-29 10:58:00	128	Marco Olivarez	0xce												59.554140127388536																			156		bodies	509				True				666		True			28		244.9044585987261	
2021-01-14 08:59:00	129	John Pennell	0xcf												303.8216560509554																			638		dried	505				True				687		True			233		17.8343949044586	
2021-01-13 05:11:00	130	Maria Soto	0xd1												40.76433121019108																			608		sf	940				True				355		True			370		124.84076433121018	
2021-01-26 00:53:00	131	Chrissy Johnson	0xd2												167.19745222929936																			31		tt	619				False				699		True			255		105.4140127388535	
2021-01-04 04:02:00	132	Carol Burke	0xd4												138.21656050955414																			473		grace	447				True				897		False			419		58.28025477707006	
2021-01-21 09:24:00	133	Allen Bertsch	0xd6												158.59872611464968																			994		documentcreatetextnode	300				True				569		True			345		308.9171974522293	
2021-01-11 00:16:00	134	George Laubach	0xd7												147.45222929936304																			268		meat	513				False				220		True			242		9.554140127388534	
2021-01-27 10:36:00	135	Robert Ranney	0xd9												42.67515923566879																			300		consumer	461				True				250		True			17		10.509554140127388	
2021-01-01 07:16:00	136	Juanita Farrar	0xda												111.14649681528662																			830		death	492				True				910		False			245		162.10191082802547	
2021-01-06 04:59:00	137	Wanda Jeffrie	0xdc												258.28025477707007																			141		relocation	411				False				27		False			372		310.50955414012736	
2021-01-29 06:12:00	138	Anthony Mangino	0xde												128.02547770700636																			86		girlfriend	777				False				513		False			312		87.89808917197452	
2021-01-02 05:59:00	139	Susan White	0xdf												205.0955414012739																			917		sub	177				True				146		False			801		145.54140127388536	
2021-01-24 04:38:00	140	Barbara Maynard	0xe1												42.038216560509554																			541		summary	967				False				460		True			164		217.19745222929936	
2021-01-11 00:42:00	141	Edward Ledbetter	0xe3												18.471337579617835																			681		coated	882				True				477		True			591		144.5859872611465	
2021-01-16 02:39:00	142	Horace Tilghman	0xe4												85.03184713375796																			30		leaders	59				False				884		True			114		57.324840764331206	
2021-01-02 08:55:00	143	Helen Gill	0xe6												92.35668789808916																			368		characterized	77				True				667		True			169		209.2356687898089	
2021-01-27 06:34:00	144	James Walker	0xe7												15.286624203821656																			865		cables	214				False				76		True			735		304.7770700636943	
2021-01-03 08:30:00	145	Travis Betts	0xe9												111.78343949044586																			623		hidden	637				False				364		False			392		19.745222929936304	
2021-01-19 04:12:00	146	Dean Richards	0xeb												92.99363057324841																			764		burning	247				False				300		True			982		21.97452229299363	
2021-01-28 01:43:00	147	Alex Mixon	0xec												80.5732484076433																			257		lately	476				True				720		False			674		241.40127388535032	
2021-01-16 11:46:00	148	Emilio Lewis	0xee												215.9235668789809																			716		letting	392				True				74		False			927		180.25477707006368	
2021-01-11 04:41:00	149	Jada Munoz	0xef												183.12101910828025																			613		amend	10				False				249		True			473		214.3312101910828	
2021-01-06 04:20:00	150	Frank Swift	0xf1												42.9936305732484																			422		beef	800				True				656		False			317		299.3630573248407	
2021-01-07 01:50:00	151	Dorothy Melendez	0xf3												307.6433121019108																			936		instructional	510				False				535		True			342		84.71337579617834	
2021-01-19 06:28:00	152	Lenora Soto	0xf4												247.77070063694268																			65		you	504				True				419		True			406		23.56687898089172	
2021-01-22 02:29:00	153	Brian Crowder	0xf6												155.7324840764331																			202		pets	998				True				398		True			426		295.85987261146494	
2021-01-15 03:55:00	154	Dawn Mcnulty	0xf7												12.420382165605096																			384		improving	82				False				587		True			578		283.7579617834395	
2021-01-10 10:31:00	155	Danielle Kay	0xf9												60.19108280254777																			561		budget	363				False				949		True			264		121.97452229299363	
2021-01-24 04:18:00	156	Gabrielle Yi	0xfb												171.9745222929936																			827		vancouver	559				False				175		False			274		81.84713375796179	
2021-01-03 06:49:00	157	Susan Mendoza	0xfc												250.3184713375796																			54		evil	141				False				863		True			109		160.19108280254775	
2021-01-19 09:59:00	158	Carolyn Acosta	0xfe												64.64968152866241																			208		singing	112				True				602		False			88		257.6433121019108	
2021-01-29 01:32:00	159	Christopher Ritchie	0xff												238.21656050955414																			373		gbp	971				True				820		False			143		52.54777070063694	
2021-01-10 07:07:00	160	Pamela Simonelli	0x101												14.64968152866242																			285		eds	51				True				931		False			6		296.1783439490446	
2021-01-30 03:21:00	161	Debra Secor	0x103												314.6496815286624																			969		hon	560				True				970		True			332		135.98726114649682	
2021-01-18 02:32:00	162	Jorge Cook	0x104												317.515923566879																			429		moments	792				False				844		False			466		134.0764331210191	
2021-01-27 08:34:00	163	Emma Galbraith	0x106												150.0																			609		massachusetts	955				True				715		False			343		24.522292993630572	
2021-01-29 09:56:00	164	Jane Swope	0x108												50.95541401273885																			59		demonstrates	440				True				688		True			26		232.484076433121	
2021-01-10 11:27:00	165	Sonya Bustamante	0x109												316.56050955414014																			582		law	731				True				578		True			681		82.48407643312102	
2021-01-13 00:43:00	166	Reyna Hines	0x10b												57.00636942675159																			197		applicable	243				True				218		True			682		287.57961783439487	
2021-01-13 09:06:00	167	Robert Lorenzo	0x10c												143.31210191082803																			896		rage	691				True				198		True			184		107.3248407643312	
2021-01-17 01:29:00	168	Misty Arroyo	0x10e												15.92356687898089																			101		marker	684				False				604		True			350		47.13375796178344	
2021-01-03 01:57:00	169	Jessica Toolson	0x110												31.84713375796178																			320		semi	369				True				368		False			550		98.72611464968152	
2021-01-08 05:49:00	170	Marcus Lacroix	0x111												225.79617834394904																			57		banner	745				True				386		False			939		301.5923566878981	
2021-01-02 05:24:00	171	Chris Collins	0x113												172.92993630573247																			559		grade	688				False				284		True			789		51.27388535031847	
2021-01-24 03:22:00	172	Matthew Harris	0x114												7.643312101910828																			103		subaru	325				False				111		False			689		312.7388535031847	
2021-01-05 05:50:00	173	Tina Ryan	0x116												107.00636942675159																			947		threesome	273				True				18		False			472		27.70700636942675	
2021-01-27 09:37:00	174	Kimberly Davis	0x118												1.2738853503184713																			820		writers	802				False				614		True			742		9.872611464968152	
2021-01-02 00:02:00	175	Susan Yockey	0x119												49.044585987261144																			530		clinic	246				False				369		True			174		147.77070063694268	
2021-01-01 06:34:00	176	Angela Sharpe	0x11b												145.22292993630572																			671		hull	57				False				81		False			753		317.515923566879	
2021-01-04 06:35:00	177	Sharon Parra	0x11c												157.3248407643312																			292		intense	28				False				548		False			459		194.5859872611465	
2021-01-01 08:30:00	178	Mitchell Johnson	0x11e												263.69426751592357																			912		coming	605				False				573		True			192		128.02547770700636	
2021-01-09 06:53:00	179	Russell Church	0x120												137.2611464968153																			597		clicks	348				False				776		False			602		213.05732484076432	
2021-01-22 03:06:00	180	Erika Carroll	0x121												163.69426751592357																			92		household	769				False				240		True			857		45.859872611464965	
2021-01-20 03:56:00	181	Jim Walker	0x123												133.12101910828025																			941		platforms	891				False				188		False			998		122.61146496815286	
2021-01-04 01:22:00	182	Ronnie Tashman	0x125												222.29299363057325																			727		bind	471				True				599		False			751		89.80891719745223	
2021-01-29 00:42:00	183	Latasha Gurley	0x126												10.828025477707007																			4		member	148				True				827		True			218		158.28025477707007	
2021-01-15 02:45:00	184	Earl Whelchel	0x128												300.95541401273886																			276		relying	127				False				3		True			353		202.86624203821654	
2021-01-03 01:22:00	185	Robert Turner	0x129												140.44585987261146																			743		nail	988				False				428		True			531		278.6624203821656	
2021-01-26 10:09:00	186	Modesta Lucas	0x12b												214.6496815286624																			419		nashville	122				False				813		True			362		49.36305732484076	
2021-01-17 11:37:00	187	Vernon Ramirez	0x12d												123.24840764331209																			693		tongue	95				True				785		True			909		3.821656050955414	
2021-01-22 11:24:00	188	Maria Masri	0x12e												17.197452229299362																			115		pre	911				False				446		True			291		277.7070063694267	
2021-01-07 05:55:00	189	Donna Thomas	0x130												226.11464968152865																			760		workshop	759				True				385		False			385		83.75796178343948	
2021-01-02 09:36:00	190	Alice Wong	0x131												11.146496815286623																			41		false	847				True				278		False			543		279.61783439490443	
2021-01-11 09:07:00	191	Donn Higgins	0x133												50.63694267515923																			11		conclusions	367				False				894		True			736		48.089171974522294	
2021-01-21 01:02:00	192	Roy Williams	0x135												172.61146496815286																			673		fighter	902				True				921		False			348		288.5350318471337	
2021-01-28 07:48:00	193	Elbert Holden	0x136												45.859872611464965																			802		kinds	542				True				42		False			566		65.60509554140127	
2021-01-19 06:41:00	194	Jeffery Lunsford	0x138												149.36305732484075																			900		thinkpad	753				True				812		False			785		268.78980891719743	
2021-01-22 01:22:00	195	Floyd Williams	0x139												103.82165605095541																			201		marijuana	193				False				482		False			228		176.43312101910828	
2021-01-17 08:39:00	196	Norma Olsen	0x13b												285.9872611464968																			497		beaver	519				True				951		True			462		86.62420382165605	
2021-01-02 01:44:00	197	Corie Mulrooney	0x13d												188.85350318471336																			549		install	859				False				295		False			962		303.8216560509554	
2021-01-07 03:02:00	198	Audrey Unterreiner	0x13e												96.81528662420382																			49		searchcom	426				True				695		False			818		160.5095541401274	
2021-01-07 07:54:00	199	Lisa Johnson	0x140												65.28662420382166																			618		peninsula	699				False				767		True			752		177.3885350318471	
2021-01-27 04:10:00	200	Terri Estrella	0x142												250.95541401273886																			596		dover	312				False				716		False			51		173.88535031847132	
2021-01-03 08:47:00	201	John Lo	0x143												284.0764331210191																			328		solving	665				False				987		False			275		245.85987261146497	
2021-01-10 06:19:00	202	Betty Kestler	0x145												90.44585987261146																			12		auditor	456				False				360		True			35		199.68152866242036	
2021-01-26 07:59:00	203	Jacquline Jones	0x146												161.46496815286625																			650		flavor	981				False				290		True			738		315.28662420382165	
2021-01-24 02:02:00	204	Emily Querta	0x148												240.12738853503183																			206		nova	260				False				286		True			306		4.777070063694267	
2021-01-07 11:32:00	205	Roger Comnick	0x14a												100.63694267515923																			412		lighting	572				False				344		True			72		104.14012738853502	
2021-01-16 05:15:00	206	Vivian Radloff	0x14b												267.19745222929936																			568		fig	133				True				703		True			256		89.49044585987261	
2021-01-12 05:07:00	207	Jason Heuschkel	0x14d												232.484076433121																			22		blend	74				True				265		False			20		315.6050955414013	
2021-01-30 08:22:00	208	William Hale	0x14e												177.3885350318471																			791		placed	301				True				85		True			811		285.3503184713376	
2021-01-07 09:07:00	209	Patrick Garske	0x150												311.4649681528662																			464		frequency	228				True				698		True			50		35.98726114649681	
2021-01-19 11:11:00	210	Helen Hearn	0x152												40.12738853503185																			960		wool	286				True				948		True			847		171.656050955414	
2021-01-22 00:36:00	211	Hilary Potter	0x153												285.6687898089172																			177		apple	517				True				615		False			517		86.30573248407643	
2021-01-18 03:00:00	212	Dianna Albert	0x155												93.31210191082802																			381		thou	531				True				7		False			140		223.2484076433121	
2021-01-26 11:48:00	213	Carol Herrmann	0x156												184.0764331210191																			746		professional	180				False				388		True			918		244.5859872611465	
2021-01-18 08:57:00	214	Karla Patrick	0x158												122.92993630573248																			307		remove	935				True				923		True			221		29.617834394904456	
2021-01-11 10:33:00	215	Brett Lukes	0x15a												264.3312101910828																			712		disabled	506				False				692		False			276		239.80891719745222	
2021-01-27 03:10:00	216	Dana Rodriguez	0x15b												264.6496815286624																			33		biological	329				False				163		False			69		164.3312101910828	
2021-01-30 03:52:00	217	Viola Bradburn	0x15d												41.71974522292994																			479		factory	985				True				616		True			103		100.95541401273886	
2021-01-17 01:47:00	218	Moshe Gladys	0x15e												312.4203821656051																			28		sigma	666				True				181		True			902		297.13375796178343	
2021-01-28 04:38:00	219	Judy Peralta	0x160												259.87261146496814																			831		establishment	972				True				664		True			791		131.84713375796179	
2021-01-30 07:50:00	220	James Hajek	0x162												31.210191082802545																			970		nec	304				True				257		False			651		270.70063694267515	
2021-01-14 06:09:00	221	Robert Harris	0x163												6.687898089171974																			191		brutal	986				True				351		True			209		44.267515923566876	
2021-01-28 09:03:00	222	Robert Baker	0x165												91.71974522292993																			88		fuel	921				False				774		False			662		114.3312101910828	
2021-01-30 05:42:00	223	Joseph Stewart	0x167												202.86624203821654																			863		surface	674				False				129		True			204		296.8152866242038	
2021-01-02 07:07:00	224	Wilbur Reaume	0x168												283.7579617834395																			470		bradford	114				False				149		True			783		116.56050955414013	
2021-01-21 03:55:00	225	William Shea	0x16a												282.16560509554137																			891		monica	832				True				639		True			147		195.22292993630572	
2021-01-14 03:50:00	226	Jackie Lambert	0x16b												33.439490445859875																			145		corresponding	388				True				926		False			292		31.84713375796178	
2021-01-23 02:42:00	227	Brian Stewart	0x16d												249.68152866242036																			652		valuation	185				False				59		True			329		238.85350318471336	
